-0.460200,2.543915,9.550541
-0.412941,2.609559,9.696088
-0.434735,2.562529,9.674294
-0.464657,2.503800,9.763371
-0.688235,2.411119,9.815382
-0.933706,2.526970,9.777531
-1.027765,2.642824,9.581383
-0.853543,2.834743,9.546084
-0.782294,3.079853,9.273971
-0.688235,3.013324,9.354267
-0.406714,3.038657,9.218486
-0.156000,3.062647,9.121411
-0.441618,3.194559,9.220059
-0.714618,3.146383,9.204002
-0.997286,2.978486,9.339941
-1.128706,3.094765,8.960823
-1.634559,2.773589,9.126000
-1.564457,3.128913,9.134915
-1.517559,3.114264,9.099617
-2.233324,3.449207,9.419646
-1.972941,4.598558,11.001442
-1.467515,3.719485,8.732658
-1.883471,2.489116,9.329032
-0.594176,1.578353,9.255618
0.159343,0.156000,9.775630
0.410647,-0.318882,10.005794
2.092235,-0.189265,9.945001
2.682970,-0.027529,10.019559
2.640857,0.372171,9.735514
2.206941,0.594176,9.706411
1.764176,0.587294,9.670852
1.375029,0.420086,9.576175
1.877735,0.632029,10.025297
1.503794,0.469147,9.674293
0.771086,0.445714,9.637456
1.082823,0.646941,10.075768
2.891735,1.033500,10.513940
3.708441,0.824735,11.586442
1.816286,-0.761057,12.486688
-2.053236,0.019500,10.689441
-1.140176,0.994500,10.146882
0.885857,1.392857,10.374000
0.027529,2.017676,9.369177
0.229412,2.331971,7.991560
0.761647,2.196618,7.596971
0.319800,2.693229,7.789970
0.036706,3.157854,8.157883
0.794912,3.989472,9.104207
1.362772,4.996458,9.884827
2.303294,5.263854,9.607765
2.834383,5.324648,7.982383
-1.748314,1.542171,13.526318
-0.045882,1.414324,6.649498
1.694206,0.706588,11.149412
0.342086,1.328228,9.001200
0.430147,0.418677,8.945912
0.629735,0.316588,8.948207
1.272088,0.791471,9.316409
1.039629,0.398914,9.456943
0.755912,0.362470,9.778677
0.983030,0.209912,10.612589
2.938372,0.147086,10.886571
2.600382,0.365912,11.613974
1.548530,-1.164265,12.481147
-1.929353,-0.009176,11.028973
-1.516543,1.529914,11.076000
0.474882,1.558853,10.291410
-0.724941,1.580647,9.155825
-0.737657,2.259771,7.376572
-0.129618,2.502882,6.956913
-0.398029,2.935324,7.258589
-0.017829,3.960171,7.866857
0.597618,5.232883,10.541471
0.821294,5.752501,10.937208
0.816706,6.830736,7.013118
0.562714,5.718515,12.047657
-1.738941,1.367294,8.933296
0.420971,0.200735,9.474705
-0.052372,1.504286,9.834687
1.381059,0.976147,8.905766
1.077088,0.549441,8.964263
1.017343,0.330943,8.753826
1.331735,0.453088,8.958532
1.430382,0.219088,9.247590
1.184912,0.439324,9.789000
1.122086,-0.047914,10.712744
3.434294,0.737559,11.147120
2.554500,0.433588,12.017735
-1.436118,-0.807529,12.657795
-3.302742,0.830143,11.191888
-0.411794,1.858235,11.920237
-0.715765,1.307647,9.490766
-0.605057,1.849715,7.034485
0.059647,3.029383,6.374205
